,DateAcqTime,GridPower,wind_Spd,GridPowerMA,WindSpdMA
152,2015-10-02 14:00:00,0.06703289999999999,0.24147233333333332,0.03216013808333333,0.20120848333333333
153,2015-10-02 14:15:00,0.11177476666666665,0.27616366666666664,0.034535093083333336,0.20315585
154,2015-10-02 14:30:00,0.1366956666666667,0.29391833333333334,0.038488506416666665,0.20639916666666663
155,2015-10-02 14:45:00,0.14315799999999998,0.2998383333333335,0.043205059750000004,0.21035213333333336
156,2015-10-02 15:00:00,0.12950866666666663,0.2925433333333334,0.04827764475,0.2149727833333334
157,2015-10-02 15:15:00,0.10515066666666668,0.2764163333333333,0.05193580808333333,0.21835179999999998
158,2015-10-02 15:30:00,0.11599066666666669,0.2818886666666666,0.05600109475,0.22205940000000002
159,2015-10-02 15:45:00,0.12387166666666666,0.28628,0.06067424641666667,0.22627028333333335
160,2015-10-02 16:00:00,0.10978,0.27581133333333335,0.06497926475,0.23049023333333332
161,2015-10-02 16:15:00,0.11611466666666666,0.279912,0.06986530641666666,0.23514333333333334
162,2015-10-02 16:30:00,0.128562,0.2911836666666667,0.07581714775000001,0.2411467833333333
163,2015-10-02 16:45:00,0.11832033333333335,0.28431766666666664,0.08170111976666666,0.24816651666666667
164,2015-10-02 17:00:00,0.133602,0.2898003333333334,0.08836036526666666,0.2558067333333333
165,2015-10-02 17:15:00,0.188081,0.3151793333333333,0.09774356076666665,0.26383501666666664
166,2015-10-02 17:30:00,0.19847933333333334,0.33207666666666685,0.10746652833333332,0.2715677
167,2015-10-02 17:45:00,0.18509199999999998,0.3230196666666667,0.11480918833333334,0.2766599833333333
168,2015-10-02 18:00:00,0.15063766666666664,0.3068593333333334,0.12016114833333333,0.28079355
169,2015-10-02 18:15:00,0.1471026666666667,0.29925199999999996,0.12549866833333334,0.28500850000000005
170,2015-10-02 18:30:00,0.17433233333333334,0.3173703333333333,0.13142137999999998,0.28918791666666666
171,2015-10-02 18:45:00,0.1719693333333333,0.314031,0.13776281666666668,0.2938667166666667
172,2015-10-02 19:00:00,0.1512283333333333,0.3031346666666667,0.14197258833333332,0.29694983333333336
173,2015-10-02 19:15:00,0.13957633333333333,0.2981849999999999,0.14336266666666667,0.2980509
174,2015-10-02 19:30:00,0.12820133333333333,0.2869373333333333,0.14293795,0.29770185000000005
175,2015-10-02 19:45:00,0.21597166666666665,0.325813,0.14657863333333332,0.29900058333333335
176,2015-10-02 20:00:00,0.21773666666666663,0.3416976666666667,0.15099003333333333,0.3014583
177,2015-10-02 20:15:00,0.1964066666666667,0.32998833333333333,0.15555283333333333,0.3041369
178,2015-10-02 20:30:00,0.192407,0.32264000000000004,0.15937364999999998,0.3061744666666667
