,Date,GridPower,WindSpd,GridPower_ma,WindSpd_ma,GridPower_predict
856,2015-10-09 22:00:00,6.77909,10.75319,15.020001000000002,12.930939500000003,2.9076507538893677
857,2015-10-09 22:15:00,5.954439999999998,10.22295,14.5009945,12.7851755,2.6780545650251946
858,2015-10-09 22:30:00,6.213449999999999,10.06117,13.978799,12.623923000000001,2.608003132778578
859,2015-10-09 22:45:00,7.10533,10.37075,13.531135,12.485556500000001,2.7420525974522554
860,2015-10-09 23:00:00,7.16106,10.562059999999999,12.979514499999999,12.332301500000002,2.8248906460559158
861,2015-10-09 23:15:00,6.601589999999999,10.31219,12.394001999999999,12.158419,2.7166958668776355
862,2015-10-09 23:30:00,6.45686,10.29894,11.8401565,11.9972005,2.7109585601817057
863,2015-10-09 23:45:00,6.506879999999999,10.26937,11.3424455,11.8462765,2.698154623653504
864,2015-10-10 00:00:00,6.147539999999999,10.10143,10.8390545,11.688807,2.625435885048628
865,2015-10-10 00:15:00,6.373829999999999,10.078700000000001,10.3492985,11.531597,2.615593697788364
866,2015-10-10 00:30:00,6.5424799999999985,10.196610000000002,9.795756,11.359440000000001,2.666649232317963
867,2015-10-10 00:45:00,7.2863099999999985,10.6085,9.308326999999998,11.212812000000001,2.8449993647698046
868,2015-10-10 01:00:00,7.2661,10.68775,8.813134999999999,11.075687,2.8793149538756544
869,2015-10-10 01:15:00,7.0141,10.57145,8.270588999999998,10.92509,2.8289565562351453
870,2015-10-10 01:30:00,7.22221,10.774810000000002,7.7498545,10.787227,2.917012306400012
871,2015-10-10 01:45:00,6.404179999999998,10.567470000000002,7.287392999999999,10.659662,2.8272331992049726
872,2015-10-10 02:00:00,6.92142,10.933269999999997,7.0166135,10.579614000000001,2.985626164440552
873,2015-10-10 02:15:00,8.175539999999998,11.39022,6.918267,10.552763,3.183487469701349
874,2015-10-10 02:30:00,8.440059999999999,11.47659,6.9168924999999986,10.564836,3.2208860492732385
875,2015-10-10 02:45:00,9.224820000000005,11.67901,6.989864499999999,10.5958215,3.3085347754159025
876,2015-10-10 03:00:00,10.142109999999999,11.736119999999998,7.158015499999999,10.644968,3.3332636497860597
877,2015-10-10 03:15:00,10.896519999999999,11.922400000000001,7.4051195,10.729940500000001,3.413923686866663
878,2015-10-10 03:30:00,9.88027,11.563900000000002,7.588460499999999,10.805077,3.258691652867331
879,2015-10-10 03:45:00,10.174800000000001,11.553280000000003,7.7419340000000005,10.864203499999999,3.254093147425008
880,2015-10-10 04:00:00,10.507900000000001,11.69946,7.909276,10.9210735,3.3173897129201877
881,2015-10-10 04:15:00,11.233029999999998,11.976140000000003,8.140848,11.004271,3.4371933368168013
882,2015-10-10 04:30:00,11.0161,11.829719999999998,8.36881,11.080810000000001,3.3737928502946724
883,2015-10-10 04:45:00,10.446220000000002,11.61889,8.565777,11.148286,3.2825025581661396
884,2015-10-10 05:00:00,10.311159999999997,11.65197,8.773958,11.225813,3.2968263397134145
885,2015-10-10 05:15:00,9.723320000000001,11.317469999999998,8.941432500000001,11.287751500000002,3.1519864084085962
886,2015-10-10 05:30:00,9.821880000000002,11.43892,9.1054025,11.349867,3.2045747780856373
887,2015-10-10 05:45:00,9.808060000000003,11.49007,9.23149,11.393945500000001,3.2267229469533247
888,2015-10-10 06:00:00,10.46915,11.66197,9.3916425,11.442656500000002,3.301156382502796
889,2015-10-10 06:15:00,10.44505,11.676680000000003,9.56319,11.497918000000002,3.3075258754459775
890,2015-10-10 06:30:00,10.303900000000002,11.637929999999999,9.7172745,11.541074,3.2907469596371217
891,2015-10-10 06:45:00,10.136009999999999,11.599630000000001,9.903866,11.592682,3.274162895753791
892,2015-10-10 07:00:00,10.305539999999999,11.498949999999999,10.073072,11.620966,3.2305680249502955
893,2015-10-10 07:15:00,9.954399999999998,11.509079999999997,10.162015,11.626909000000001,3.2349543582959384
894,2015-10-10 07:30:00,10.664570000000001,11.76633,10.2732405,11.641396,3.3463447090527834
895,2015-10-10 07:45:00,11.288520000000004,11.876819999999999,10.3764255,11.651286500000001,3.394187351832661
896,2015-10-10 08:00:00,11.15505,11.718380000000002,10.4270725,11.6503995,3.3255821538776984
897,2015-10-10 08:15:00,11.61682,11.870629999999998,10.4630875,11.647811,3.391507055346033
898,2015-10-10 08:30:00,11.406310000000001,11.79367,10.5393895,11.6592995,3.358183046038953
899,2015-10-10 08:45:00,11.15553,11.772459999999999,10.588426,11.6702585,3.3489990252826733
900,2015-10-10 09:00:00,11.251140000000003,11.69914,10.625588,11.670242499999999,3.3172511515509275
901,2015-10-10 09:15:00,11.561930000000004,11.883820000000002,10.642033000000001,11.6656265,3.3972183817852293
902,2015-10-10 09:30:00,12.198339999999996,12.125990000000002,10.701145,11.68044,3.5020790280156855
903,2015-10-10 09:45:00,13.51172,12.562430000000003,10.854420000000001,11.727617,3.691059415515459
904,2015-10-10 10:00:00,12.147580000000001,12.359210000000001,10.946241,11.762979,3.6030642859496447
905,2015-10-10 10:15:00,10.42155,11.799669999999999,10.9811525,11.787089,3.3607810717125814
906,2015-10-10 10:30:00,8.16893,10.97047,10.898505,11.7636665,3.0017339236170533
907,2015-10-10 10:45:00,7.317520000000001,10.703209999999995,10.773978,11.7243235,2.886009200028036
908,2015-10-10 11:00:00,6.41778,10.194640000000001,10.571409500000001,11.650957,2.6657962138884552
909,2015-10-10 11:15:00,4.92713,9.47194,10.295513500000002,11.540719999999999,2.352864021499841
910,2015-10-10 11:30:00,4.55535,9.227760000000002,10.008086,11.4202115,2.24713303666872
911,2015-10-10 11:45:00,3.91493,8.85038,9.697032,11.282748999999999,2.0837258818830335
912,2015-10-10 12:00:00,3.7389600000000005,8.65575,9.368703,11.140589,1.9994502590732979
913,2015-10-10 12:15:00,4.22781,8.948189999999999,9.082373500000001,11.0125445,2.126078030405975
914,2015-10-10 12:30:00,5.2255,9.346569999999998,8.81042,10.8915565,2.2985782750493624
915,2015-10-10 12:45:00,5.4107,9.625080000000002,8.516529,10.778969499999999,2.419174296776433
916,2015-10-10 13:00:00,5.360359999999999,9.623069999999998,8.2267945,10.674204,2.4183039581757657
917,2015-10-10 13:15:00,5.411530000000001,9.729890000000001,7.91653,10.567167000000001,2.4645574752519415
918,2015-10-10 13:30:00,5.465789999999999,9.767069999999999,7.619504000000001,10.465837,2.4806565743428615
919,2015-10-10 13:45:00,6.349450000000001,10.16716,7.3792,10.385572,2.653897256303234
920,2015-10-10 14:00:00,8.07817,10.78352,7.220551499999999,10.339791000000002,2.9207837736695628
921,2015-10-10 14:15:00,8.548270000000002,11.064509999999999,7.0698685,10.2988255,3.0424536460083975
922,2015-10-10 14:30:00,8.09953,10.953740000000002,6.864928000000001,10.240213,2.9944897620304185
923,2015-10-10 14:45:00,7.6333199999999986,10.77842,6.571008000000001,10.151012499999998,2.9185754518469786
924,2015-10-10 15:00:00,8.829709999999999,11.14307,6.405114500000001,10.0902055,3.076470462161781
925,2015-10-10 15:15:00,8.420819999999999,10.951719999999998,6.305078,10.047808,2.993615093386962
926,2015-10-10 15:30:00,7.739599999999999,10.690200000000003,6.2836115,10.0337945,2.8803758143590543
927,2015-10-10 15:45:00,6.817820000000001,10.26055,6.2586265,10.011661499999999,2.6943355259132695
928,2015-10-10 16:00:00,6.996279999999998,10.26101,6.2875515,10.01498,2.6945347078815813
929,2015-10-10 16:15:00,6.867049999999999,10.32825,6.3845475,10.057795500000001,2.7236499155973832
930,2015-10-10 16:30:00,5.8336,9.725610000000001,6.44846,10.082688,2.462704216938086
931,2015-10-10 16:45:00,5.9256899999999995,9.798499999999997,6.548998,10.130094,2.494265898829888
932,2015-10-10 17:00:00,5.488150000000001,9.600670000000001,6.636457500000001,10.177340000000001,2.408604662327552
933,2015-10-10 17:15:00,6.257109999999999,9.7413,6.737922499999999,10.2169955,2.469498054074626
934,2015-10-10 17:30:00,8.337209999999999,10.76681,6.893508,10.2880075,2.9135482721685055
935,2015-10-10 17:45:00,9.183250000000001,11.1123,7.0821355,10.3623685,3.0631469204988533
936,2015-10-10 18:00:00,11.483129999999997,11.900239999999998,7.388274,10.476227,3.404328312045392
937,2015-10-10 18:15:00,10.911629999999999,11.812139999999998,7.663279,10.5803395,3.3661806350709393
938,2015-10-10 18:30:00,9.66379,11.471320000000002,7.873178999999999,10.665552,3.218604116723235
939,2015-10-10 18:45:00,10.13044,11.591370000000001,8.0622285,10.736762500000001,3.2705862804097623
940,2015-10-10 19:00:00,12.199089999999998,12.12122,8.2682745,10.8036475,3.500013597605149
941,2015-10-10 19:15:00,13.73842,12.81638,8.527781999999998,10.891241,3.801020852151806
942,2015-10-10 19:30:00,13.92096,12.957140000000003,8.8188535,10.991411,3.861970534455143
943,2015-10-10 19:45:00,11.421539999999998,12.105119999999998,9.0082645,11.057746,3.4930422287142435
944,2015-10-10 20:00:00,10.528919999999998,11.84427,9.093225,11.092806,3.380093062553224
945,2015-10-10 20:15:00,9.790239999999999,11.50707,9.161696,11.1205735,3.2340840196952745
946,2015-10-10 20:30:00,11.69291,12.101130000000001,9.359361499999999,11.19112,3.4913145416412825
947,2015-10-10 20:45:00,11.50086,12.25717,9.593513499999998,11.290951,3.5588805293267938
948,2015-10-10 21:00:00,9.562059999999999,11.516010000000001,9.721802499999999,11.353701,3.2379550779489814
949,2015-10-10 21:15:00,9.405149999999999,11.364490000000002,9.8487075,11.405513000000001,3.172346269604271
950,2015-10-10 21:30:00,11.705110000000003,11.945339999999998,10.142282999999999,11.5164995,3.4238568050255034
951,2015-10-10 21:45:00,12.01757,12.228370000000002,10.446876999999999,11.637993,3.546410006093375
952,2015-10-10 22:00:00,12.436630000000005,12.235609999999998,10.794301,11.76974,3.5495449570728854
953,2015-10-10 22:15:00,14.138839999999998,12.734620000000003,11.188387500000001,11.919405999999999,3.7656184223058227
954,2015-10-10 22:30:00,13.94492,12.76826,11.468773,12.0194785,3.7801846862493007
955,2015-10-10 22:45:00,14.47641,12.88114,11.733431,12.1079205,3.829062209255842
956,2015-10-10 23:00:00,14.381970000000003,12.884760000000004,11.878373,12.1571465,3.8306296847455994
957,2015-10-10 23:15:00,13.616709999999998,12.665649999999998,12.013627,12.199822000000001,3.735754117187455
958,2015-10-10 23:30:00,15.33725,13.025049999999998,12.2973,12.2775085,3.891375855037833
959,2015-10-10 23:45:00,15.464080000000001,13.094079999999998,12.563982,12.352644,3.9212661404129343
960,2015-10-11 00:00:00,15.497939999999998,13.118809999999998,12.7289245,12.4025235,3.931974336231075
961,2015-10-11 00:15:00,15.84851,13.155969999999996,12.834429,12.419502999999999,3.9480647752364164
962,2015-10-11 00:30:00,18.761499999999998,13.859070000000001,13.076455999999999,12.4645995,4.252510083757844
963,2015-10-11 00:45:00,18.3041,13.749369999999997,13.420584,12.546812,4.205009514358325
964,2015-10-11 01:00:00,19.820759999999996,13.98298,13.885176000000001,12.6537475,4.306163643961073
965,2015-10-11 01:15:00,22.19726,14.606550000000002,14.505526999999997,12.808721499999999,4.576172122178546
966,2015-10-11 01:30:00,22.388690000000008,14.690479999999999,15.040316,12.938189,4.612514171309826
